"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00500100","0003280123","農林水産物輸出入概況 ３　農林水産物（２０１６年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　かつお・まぐろ類","年次",,"2019-02-07"
"00500100","0003280124","農林水産物輸出入概況 ３　農林水産物（２０１６年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　豚の皮","年次",,"2019-02-07"
"00500100","0003280125","農林水産物輸出入概況 ３　農林水産物（２０１６年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　練り製品(魚肉ｿｰｾｰｼﾞ等)","年次",,"2019-02-07"
"00500100","0003280126","農林水産物輸出入概況 ３　農林水産物（２０１６年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　乾燥なまこ","年次",,"2019-02-07"
"00500100","0003280127","農林水産物輸出入概況 ３　農林水産物（２０１６年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　丸太","年次",,"2019-02-07"
"00500100","0003280128","農林水産物輸出入概況 ３　農林水産物（２０１６年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　スープブロス","年次",,"2019-02-07"
"00500100","0003280129","農林水産物輸出入概況 ３　農林水産物（２０１６年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　植木等","年次",,"2019-02-07"
"00500100","0003280130","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　豚肉","年次",,"2019-02-07"
"00500100","0003280131","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　たばこ","年次",,"2019-02-07"
"00500100","0003280132","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　とうもろこし","年次",,"2019-02-07"
"00500100","0003280133","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　生鮮・乾燥果実","年次",,"2019-02-07"
"00500100","0003280134","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　牛肉","年次",,"2019-02-07"
"00500100","0003280135","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　アルコール飲料","年次",,"2019-02-07"
"00500100","0003280136","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　木材チップ","年次",,"2019-02-07"
"00500100","0003280137","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　製材","年次",,"2019-02-07"
"00500100","0003280138","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　鶏肉調製品","年次",,"2019-02-07"
"00500100","0003280139","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　えび","年次",,"2019-02-07"
"00500100","0003280140","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　かつお・まぐろ類","年次",,"2019-02-07"
"00500100","0003280141","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　さけ・ます","年次",,"2019-02-07"
"00500100","0003280142","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　冷凍野菜","年次",,"2019-02-07"
"00500100","0003280143","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　大豆","年次",,"2019-02-07"
"00500100","0003280144","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　小麦","年次",,"2019-02-07"
"00500100","0003280145","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　コーヒー豆（生豆）","年次",,"2019-02-07"
"00500100","0003280146","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　合板","年次",,"2019-02-07"
"00500100","0003280147","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　鶏肉","年次",,"2019-02-07"
"00500100","0003280148","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　菜種","年次",,"2019-02-07"
"00500100","0003280149","農林水産物輸出入概況 ９　農林水産物（２０１６年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　生鮮野菜","年次",,"2019-02-07"
"00500100","0003278397","農林水産物輸出入概況 ２　農林水産物の輸出実績（２０１７年金額上位２０品目）","年次",,"2019-02-07"
"00500100","0003278446","農林水産物輸出入概況 ８　農林水産物の輸入実績（２０１７年金額上位２０品目）","年次",,"2019-02-07"
"00500100","0003278449","農林水産物輸出入概況 １４　農林水産物輸出入概況（２０１７年品目別統計表） (1) 輸出　累計金額上位３か国","年次",,"2019-02-07"
"00500100","0003278463","農林水産物輸出入概況 １４　農林水産物輸出入概況（２０１７年品目別統計表） (2) 輸入　累計金額上位３か国","年次",,"2019-02-07"
"00500100","0003279892","農林水産物輸出入概況 ４　農林水産物の国・地域別輸出実績（２０１７年金額上位２０か国）","年次",,"2019-02-07"
"00500100","0003279893","農林水産物輸出入概況 ５　農産物の国・地域別輸出実績（２０１７年金額上位２０か国）","年次",,"2019-02-07"
"00500100","0003279894","農林水産物輸出入概況 ６　林産物の国・地域別輸出実績（２０１７年金額上位２０か国）","年次",,"2019-02-07"
"00500100","0003279895","農林水産物輸出入概況 ７　水産物の国・地域別輸出実績（２０１７年金額上位２０か国）","年次",,"2019-02-07"
"00500100","0003279896","農林水産物輸出入概況 １０　農林水産物の国・地域別輸入実績（２０１７年金額上位２０か国）","年次",,"2019-02-07"
"00500100","0003279897","農林水産物輸出入概況 １１　農産物の国・地域別輸入実績（２０１７年金額上位２０か国）","年次",,"2019-02-07"
"00500100","0003279898","農林水産物輸出入概況 １２　林産物の国・地域別輸入実績（２０１７年金額上位２０か国）","年次",,"2019-02-07"
"00500100","0003279899","農林水産物輸出入概況 １３　水産物の国・地域別輸入実績（２０１７年金額上位２０か国）","年次",,"2019-02-07"
"00500100","0003279957","農林水産物輸出入概況 参考：農林水産物の国・地域別輸出実績（２０１７年金額上位２０か国：アルコール飲料、たばこ、真珠を除く）","年次",,"2019-02-07"
"00500100","0003280150","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　アルコール飲料","年次",,"2019-02-07"
"00500100","0003280151","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　ホタテ貝","年次",,"2019-02-07"
"00500100","0003280152","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　真珠","年次",,"2019-02-07"
"00500100","0003280153","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　ソース混合調味料","年次",,"2019-02-07"
"00500100","0003280154","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　清涼飲料水","年次",,"2019-02-07"
"00500100","0003280155","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　さば","年次",,"2019-02-07"
"00500100","0003280156","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　なまこ（調製）","年次",,"2019-02-07"
"00500100","0003280157","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　牛肉","年次",,"2019-02-07"
"00500100","0003280158","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　菓子（米菓を除く）","年次",,"2019-02-07"
"00500100","0003280159","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　ぶり","年次",,"2019-02-07"
"00500100","0003280160","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　播種用の種等","年次",,"2019-02-07"
"00500100","0003280161","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　緑茶","年次",,"2019-02-07"
"00500100","0003280162","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　かつお・まぐろ類","年次",,"2019-02-07"
"00500100","0003280163","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　たばこ","年次",,"2019-02-07"
"00500100","0003280164","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　丸太","年次",,"2019-02-07"
"00500100","0003280165","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　植木等","年次",,"2019-02-07"
"00500100","0003280166","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　りんご","年次",,"2019-02-07"
"00500100","0003280167","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　豚の皮","年次",,"2019-02-07"
"00500100","0003280168","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　練り製品(魚肉ｿｰｾｰｼﾞ等)","年次",,"2019-02-07"
"00500100","0003280169","農林水産物輸出入概況 ３　農林水産物（２０１７年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　スープブロス","年次",,"2019-02-07"
"00500100","0003280170","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　たばこ","年次",,"2019-02-07"
"00500100","0003280171","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　豚肉","年次",,"2019-02-07"
"00500100","0003280172","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　牛肉","年次",,"2019-02-07"
"00500100","0003280173","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　とうもろこし","年次",,"2019-02-07"
"00500100","0003280174","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　生鮮・乾燥果実","年次",,"2019-02-07"
"00500100","0003280175","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　アルコール飲料","年次",,"2019-02-07"
"00500100","0003280176","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　鶏肉調製品","年次",,"2019-02-07"
"00500100","0003280177","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　製材","年次",,"2019-02-07"
"00500100","0003280178","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　木材チップ","年次",,"2019-02-07"
"00500100","0003280179","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　さけ・ます","年次",,"2019-02-07"
"00500100","0003280180","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　えび","年次",,"2019-02-07"
"00500100","0003280181","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　かつお・まぐろ類","年次",,"2019-02-07"
"00500100","0003280182","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　冷凍野菜","年次",,"2019-02-07"
"00500100","0003280183","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　大豆","年次",,"2019-02-07"
"00500100","0003280184","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　小麦","年次",,"2019-02-07"
"00500100","0003280185","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　鶏肉","年次",,"2019-02-07"
"00500100","0003280186","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　天然ゴム","年次",,"2019-02-07"
"00500100","0003280187","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　コーヒー豆（生豆）","年次",,"2019-02-07"
"00500100","0003280188","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　菜種","年次",,"2019-02-07"
"00500100","0003280189","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　合板","年次",,"2019-02-07"
"00500100","0003278074","農林水産物輸出入概況 １４　農林水産物輸出入概況（品目別統計表） (1) 輸出　輸出計","年次",,"2019-02-07"
"00500100","0003278075","農林水産物輸出入概況 １４　農林水産物輸出入概況（品目別統計表） (2) 輸入　輸入計","年次",,"2019-02-07"
"00500100","0003278390","農林水産物輸出入概況 １　農林水産物輸出入概況","年次",,"2019-02-07"
"00500100","0001723283","農林水産物輸出入概況 ２　農林水産物の輸出実績（２０１８年金額上位２０品目）","年次",,"2019-11-29"
"00500100","0001723284","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　アルコール飲料","年次",,"2019-11-29"
"00500100","0001723285","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　ホタテ貝","年次",,"2019-11-29"
